Term,M_univ,K_term,n_sel,x_overlap,expected,p,FDR
negative regulation of leukocyte apoptotic process (GO:2000107),19269,10,99,0,0.051377860812704346,1.0,1.0
negative regulation of leukocyte cell-cell adhesion (GO:1903038),19269,17,99,0,0.08734236338159738,1.0,1.0
negative regulation of leukocyte chemotaxis (GO:0002689),19269,11,99,0,0.05651564689397477,1.0,1.0
negative regulation of leukocyte degranulation (GO:0043301),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of leukocyte differentiation (GO:1902106),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of leukocyte mediated cytotoxicity (GO:0001911),19269,13,99,0,0.06679121905651564,1.0,1.0
negative regulation of leukocyte migration (GO:0002686),19269,9,99,0,0.046240074731433906,1.0,1.0
negative regulation of leukocyte proliferation (GO:0070664),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of lipase activity (GO:0060192),19269,9,99,0,0.046240074731433906,1.0,1.0
negative regulation of lipid biosynthetic process (GO:0051055),19269,20,99,0,0.10275572162540869,1.0,1.0
negative regulation of lipid kinase activity (GO:0090219),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of lipid localization (GO:1905953),19269,9,99,0,0.046240074731433906,1.0,1.0
negative regulation of lipid storage (GO:0010888),19269,20,99,0,0.10275572162540869,1.0,1.0
negative regulation of lipid transport (GO:0032369),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of lipopolysaccharide-mediated signaling pathway (GO:0031665),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of lipoprotein lipase activity (GO:0051005),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of lipoprotein particle clearance (GO:0010985),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of locomotion (GO:0040013),19269,12,99,0,0.06165343297524521,1.0,1.0
negative regulation of long-term synaptic potentiation (GO:1900272),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of low-density lipoprotein receptor activity (GO:1905598),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of lyase activity (GO:0051350),19269,15,99,0,0.07706679121905652,1.0,1.0
negative regulation of lymphocyte activation (GO:0051250),19269,21,99,0,0.10789350770667912,1.0,1.0
negative regulation of lymphocyte apoptotic process (GO:0070229),19269,10,99,0,0.051377860812704346,1.0,1.0
negative regulation of lymphocyte differentiation (GO:0045620),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of lymphocyte migration (GO:2000402),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of lymphocyte proliferation (GO:0050672),19269,34,99,0,0.17468472676319477,1.0,1.0
negative regulation of macroautophagy (GO:0016242),19269,24,99,0,0.12330686595049042,1.0,1.0
negative regulation of macromolecule biosynthetic process (GO:0010558),19269,11,99,0,0.05651564689397477,1.0,1.0
negative regulation of macrophage activation (GO:0043031),19269,14,99,0,0.07192900513778608,1.0,1.0
negative regulation of macrophage chemotaxis (GO:0010760),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of macrophage cytokine production (GO:0010936),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of macrophage derived foam cell differentiation (GO:0010745),19269,13,99,0,0.06679121905651564,1.0,1.0
negative regulation of macrophage differentiation (GO:0045650),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of macrophage migration (GO:1905522),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of MAP kinase activity (GO:0043407),19269,45,99,0,0.23120037365716953,1.0,1.0
negative regulation of MAPK cascade (GO:0043409),19269,84,99,0,0.43157403082671647,1.0,1.0
negative regulation of mast cell activation (GO:0033004),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of mast cell activation involved in immune response (GO:0033007),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of meiotic cell cycle (GO:0051447),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of meiotic nuclear division (GO:0045835),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of membrane protein ectodomain proteolysis (GO:0051045),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of metabolic process (GO:0009892),19269,53,99,0,0.272302662307333,1.0,1.0
negative regulation of metallopeptidase activity (GO:1905049),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of microglial cell activation (GO:1903979),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of microtubule depolymerization (GO:0007026),19269,16,99,0,0.08220457730032696,1.0,1.0
negative regulation of microtubule polymerization (GO:0031115),19269,11,99,0,0.05651564689397477,1.0,1.0
negative regulation of microtubule polymerization or depolymerization (GO:0031111),19269,26,99,0,0.13358243811303128,1.0,1.0
negative regulation of mitochondrial fusion (GO:0010637),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901029),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of mitochondrion organization (GO:0010823),19269,29,99,0,0.1489957963568426,1.0,1.0
negative regulation of mitotic metaphase/anaphase transition (GO:0045841),19269,22,99,0,0.11303129378794954,1.0,1.0
negative regulation of mitotic nuclear division (GO:0045839),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of monocyte chemotaxis (GO:0090027),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of mononuclear cell migration (GO:0071676),19269,10,99,0,0.051377860812704346,1.0,1.0
negative regulation of monooxygenase activity (GO:0032769),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of morphogenesis of an epithelium (GO:1905331),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of mRNA 3'-end processing (GO:0031441),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of mRNA catabolic process (GO:1902373),19269,22,99,0,0.11303129378794954,1.0,1.0
negative regulation of mRNA polyadenylation (GO:1900364),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of mRNA processing (GO:0050686),19269,7,99,0,0.03596450256889304,1.0,1.0
"negative regulation of mRNA splicing, via spliceosome (GO:0048025)",19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of multicellular organismal process (GO:0051241),19269,197,99,0,1.0121438580102755,1.0,1.0
negative regulation of muscle cell apoptotic process (GO:0010656),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of muscle cell differentiation (GO:0051148),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of muscle hypertrophy (GO:0014741),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of MyD88-independent toll-like receptor signaling pathway (GO:0034128),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of myelination (GO:0031642),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of myeloid cell apoptotic process (GO:0033033),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of myeloid cell differentiation (GO:0045638),19269,21,99,0,0.10789350770667912,1.0,1.0
negative regulation of myeloid leukocyte differentiation (GO:0002762),19269,27,99,0,0.13872022419430174,1.0,1.0
negative regulation of myeloid leukocyte mediated immunity (GO:0002887),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of myoblast differentiation (GO:0045662),19269,13,99,0,0.06679121905651564,1.0,1.0
negative regulation of myotube differentiation (GO:0010832),19269,12,99,0,0.06165343297524521,1.0,1.0
negative regulation of natural killer cell mediated cytotoxicity (GO:0045953),19269,14,99,0,0.07192900513778608,1.0,1.0
negative regulation of natural killer cell mediated immunity (GO:0002716),19269,10,99,0,0.051377860812704346,1.0,1.0
negative regulation of necroptotic process (GO:0060546),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of nervous system process (GO:0031645),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of neural precursor cell proliferation (GO:2000178),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of neuroinflammatory response (GO:0150079),19269,13,99,0,0.06679121905651564,1.0,1.0
negative regulation of neuron apoptotic process (GO:0043524),19269,64,99,0,0.32881830920130783,1.0,1.0
negative regulation of neuron differentiation (GO:0045665),19269,21,99,0,0.10789350770667912,1.0,1.0
negative regulation of neuron migration (GO:2001223),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of neuron projection regeneration (GO:0070571),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of neurotransmitter secretion (GO:0046929),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of NF-kappaB transcription factor activity (GO:0032088),19269,63,99,0,0.32368052312003737,1.0,1.0
negative regulation of NIK/NF-kappaB signaling (GO:1901223),19269,18,99,0,0.09248014946286781,1.0,1.0
negative regulation of nitric oxide biosynthetic process (GO:0045019),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of nitric oxide metabolic process (GO:1904406),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of nitrogen compound metabolic process (GO:0051172),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of NLRP3 inflammasome complex assembly (GO:1900226),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of Notch signaling pathway (GO:0045746),19269,25,99,0,0.12844465203176086,1.0,1.0
negative regulation of nuclear division (GO:0051784),19269,11,99,0,0.05651564689397477,1.0,1.0
negative regulation of nucleocytoplasmic transport (GO:0046823),19269,12,99,0,0.06165343297524521,1.0,1.0
negative regulation of oligodendrocyte differentiation (GO:0048715),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of organ growth (GO:0046621),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of organelle assembly (GO:1902116),19269,31,99,0,0.15927136851938345,1.0,1.0
negative regulation of organelle organization (GO:0010639),19269,3,99,0,0.015413358243811303,1.0,1.0
negative regulation of ossification (GO:0030279),19269,22,99,0,0.11303129378794954,1.0,1.0
negative regulation of osteoblast differentiation (GO:0045668),19269,28,99,0,0.14385801027557216,1.0,1.0
negative regulation of osteoblast proliferation (GO:0033689),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of osteoclast differentiation (GO:0045671),19269,18,99,0,0.09248014946286781,1.0,1.0
negative regulation of oxidative stress-induced cell death (GO:1903202),19269,26,99,0,0.13358243811303128,1.0,1.0
negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),19269,17,99,0,0.08734236338159738,1.0,1.0
negative regulation of oxidative stress-induced neuron death (GO:1903204),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903377),19269,3,99,0,0.015413358243811303,1.0,1.0
negative regulation of oxidoreductase activity (GO:0051354),19269,9,99,0,0.046240074731433906,1.0,1.0
negative regulation of p38MAPK cascade (GO:1903753),19269,7,99,0,0.03596450256889304,1.0,1.0
negative regulation of pathway-restricted SMAD protein phosphorylation (GO:0060394),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of peptidase activity (GO:0010466),19269,55,99,0,0.2825782344698739,1.0,1.0
negative regulation of peptide hormone secretion (GO:0090278),19269,15,99,0,0.07706679121905652,1.0,1.0
negative regulation of peptidyl-lysine acetylation (GO:2000757),19269,10,99,0,0.051377860812704346,1.0,1.0
negative regulation of peptidyl-serine phosphorylation (GO:0033137),19269,17,99,0,0.08734236338159738,1.0,1.0
negative regulation of peptidyl-threonine phosphorylation (GO:0010801),19269,16,99,0,0.08220457730032696,1.0,1.0
negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732),19269,30,99,0,0.15413358243811304,1.0,1.0
negative regulation of PERK-mediated unfolded protein response (GO:1903898),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of phagocytosis (GO:0050765),19269,14,99,0,0.07192900513778608,1.0,1.0
negative regulation of phosphatase activity (GO:0010923),19269,19,99,0,0.09761793554413825,1.0,1.0
negative regulation of phosphatidylinositol 3-kinase signaling (GO:0014067),19269,9,99,0,0.046240074731433906,1.0,1.0
negative regulation of phospholipase activity (GO:0010519),19269,6,99,0,0.030826716487622606,1.0,1.0
negative regulation of pinocytosis (GO:0048550),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of plasma membrane bounded cell projection assembly (GO:0120033),19269,22,99,0,0.11303129378794954,1.0,1.0
negative regulation of plasminogen activation (GO:0010757),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of platelet activation (GO:0010544),19269,16,99,0,0.08220457730032696,1.0,1.0
negative regulation of platelet aggregation (GO:0090331),19269,9,99,0,0.046240074731433906,1.0,1.0
negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642),19269,11,99,0,0.05651564689397477,1.0,1.0
negative regulation of posttranscriptional gene silencing (GO:0060149),19269,5,99,0,0.025688930406352173,1.0,1.0
negative regulation of potassium ion transmembrane transport (GO:1901380),19269,10,99,0,0.051377860812704346,1.0,1.0
negative regulation of potassium ion transmembrane transporter activity (GO:1901017),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of potassium ion transport (GO:0043267),19269,12,99,0,0.06165343297524521,1.0,1.0
negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894),19269,14,99,0,0.07192900513778608,1.0,1.0
negative regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903799),19269,12,99,0,0.06165343297524521,1.0,1.0
negative regulation of production of molecular mediator of immune response (GO:0002701),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of programmed necrotic cell death (GO:0062099),19269,10,99,0,0.051377860812704346,1.0,1.0
negative regulation of proteasomal protein catabolic process (GO:1901799),19269,28,99,0,0.14385801027557216,1.0,1.0
negative regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032435),19269,25,99,0,0.12844465203176086,1.0,1.0
negative regulation of protein acetylation (GO:1901984),19269,4,99,0,0.02055114432508174,1.0,1.0
negative regulation of protein activation cascade (GO:2000258),19269,8,99,0,0.04110228865016348,1.0,1.0
negative regulation of protein autophosphorylation (GO:0031953),19269,9,99,0,0.046240074731433906,1.0,1.0
negative regulation of protein catabolic process (GO:0042177),19269,35,99,0,0.1798225128444652,1.0,1.0
negative regulation of protein dephosphorylation (GO:0035308),19269,19,99,0,0.09761793554413825,1.0,1.0
negative regulation of protein depolymerization (GO:1901880),19269,19,99,0,0.09761793554413825,1.0,1.0
negative regulation of protein exit from endoplasmic reticulum (GO:0070862),19269,10,99,0,0.051377860812704346,1.0,1.0
