Term,M_univ,K_term,n_sel,x_overlap,expected,p,FDR
STAT3 Nuclear Events Downstream Of ALK Signaling R-HSA-9701898,19269,9,99,0,0.046240074731433906,1.0,1.0
STAT5 Activation R-HSA-9645135,19269,7,99,0,0.03596450256889304,1.0,1.0
STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,19269,10,99,0,0.051377860812704346,1.0,1.0
STING Mediated Induction Of Host Immune Responses R-HSA-1834941,19269,13,99,0,0.06679121905651564,1.0,1.0
SUMO Is Proteolytically Processed R-HSA-3065679,19269,5,99,0,0.025688930406352173,1.0,1.0
"SUMO Is Transferred From E1 To E2 (UBE2I, UBC9) R-HSA-3065678",19269,6,99,0,0.030826716487622606,1.0,1.0
SUMOylation Of DNA Methylation Proteins R-HSA-4655427,19269,15,99,0,0.07706679121905652,1.0,1.0
SUMOylation Of DNA Replication Proteins R-HSA-4615885,19269,41,99,0,0.2106492293320878,1.0,1.0
SUMOylation Of RNA Binding Proteins R-HSA-4570464,19269,42,99,0,0.21578701541335824,1.0,1.0
SUMOylation Of SUMOylation Proteins R-HSA-4085377,19269,31,99,0,0.15927136851938345,1.0,1.0
SUMOylation Of Chromatin Organization Proteins R-HSA-4551638,19269,50,99,0,0.25688930406352173,1.0,1.0
SUMOylation Of Immune Response Proteins R-HSA-4755510,19269,10,99,0,0.051377860812704346,1.0,1.0
SUMOylation Of Intracellular Receptors R-HSA-4090294,19269,28,99,0,0.14385801027557216,1.0,1.0
SUMOylation Of Transcription Cofactors R-HSA-3899300,19269,41,99,0,0.2106492293320878,1.0,1.0
SUMOylation Of Transcription Factors R-HSA-3232118,19269,19,99,0,0.09761793554413825,1.0,1.0
SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,19269,35,99,0,0.1798225128444652,1.0,1.0
Scavenging By Class A Receptors R-HSA-3000480,19269,19,99,0,0.09761793554413825,1.0,1.0
Scavenging By Class B Receptors R-HSA-3000471,19269,6,99,0,0.030826716487622606,1.0,1.0
Scavenging By Class F Receptors R-HSA-3000484,19269,6,99,0,0.030826716487622606,1.0,1.0
Scavenging Of Heme From Plasma R-HSA-2168880,19269,10,99,0,0.051377860812704346,1.0,1.0
Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,19269,23,99,0,0.11816907986922,1.0,1.0
Selective Autophagy R-HSA-9663891,19269,56,99,0,0.2877160205511443,1.0,1.0
Selenoamino Acid Metabolism R-HSA-2408522,19269,98,99,0,0.5035030359645025,1.0,1.0
Selenocysteine Synthesis R-HSA-2408557,19269,83,99,0,0.42643624474544606,1.0,1.0
Sema3A PAK Dependent Axon Repulsion R-HSA-399954,19269,15,99,0,0.07706679121905652,1.0,1.0
Sema4D In Semaphorin Signaling R-HSA-400685,19269,23,99,0,0.11816907986922,1.0,1.0
Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,19269,20,99,0,0.10275572162540869,1.0,1.0
Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550,19269,7,99,0,0.03596450256889304,1.0,1.0
Sensory Perception Of Salty Taste R-HSA-9730628,19269,6,99,0,0.030826716487622606,1.0,1.0
"Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste R-HSA-9717207",19269,36,99,0,0.18496029892573562,1.0,1.0
Sensory Perception Of Taste R-HSA-9717189,19269,42,99,0,0.21578701541335824,1.0,1.0
Sensory Processing Of Sound R-HSA-9659379,19269,64,99,0,0.32881830920130783,1.0,1.0
Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360,19269,58,99,0,0.2979915927136852,1.0,1.0
Sensory Processing Of Sound By Outer Hair Cells Of Cochlea R-HSA-9662361,19269,44,99,0,0.2260625875758991,1.0,1.0
Serine Biosynthesis R-HSA-977347,19269,9,99,0,0.046240074731433906,1.0,1.0
Serotonin Neurotransmitter Release Cycle R-HSA-181429,19269,16,99,0,0.08220457730032696,1.0,1.0
Serotonin And Melatonin Biosynthesis R-HSA-209931,19269,4,99,0,0.02055114432508174,1.0,1.0
Serotonin Receptors R-HSA-390666,19269,10,99,0,0.051377860812704346,1.0,1.0
Sialic Acid Metabolism R-HSA-4085001,19269,33,99,0,0.16954694068192433,1.0,1.0
Signal Attenuation R-HSA-74749,19269,10,99,0,0.051377860812704346,1.0,1.0
Signal Regulatory Protein Family Interactions R-HSA-391160,19269,12,99,0,0.06165343297524521,1.0,1.0
Signal Transduction By L1 R-HSA-445144,19269,19,99,0,0.09761793554413825,1.0,1.0
Signaling By ALK R-HSA-201556,19269,25,99,0,0.12844465203176086,1.0,1.0
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,19269,51,99,0,0.26202709014479214,1.0,1.0
Signaling By Activin R-HSA-1502540,19269,15,99,0,0.07706679121905652,1.0,1.0
Signaling By BMP R-HSA-201451,19269,26,99,0,0.13358243811303128,1.0,1.0
Signaling By BRAF And RAF1 Fusions R-HSA-6802952,19269,58,99,0,0.2979915927136852,1.0,1.0
Signaling By CSF3 (G-CSF) R-HSA-9674555,19269,28,99,0,0.14385801027557216,1.0,1.0
Signaling By EGFR In Cancer R-HSA-1643713,19269,23,99,0,0.11816907986922,1.0,1.0
Signaling By ERBB2 ECD Mutants R-HSA-9665348,19269,14,99,0,0.07192900513778608,1.0,1.0
Signaling By ERBB2 KD Mutants R-HSA-9664565,19269,23,99,0,0.11816907986922,1.0,1.0
Signaling By ERBB2 R-HSA-1227986,19269,48,99,0,0.24661373190098085,1.0,1.0
Signaling By ERBB2 TMD/JMD Mutants R-HSA-9665686,19269,20,99,0,0.10275572162540869,1.0,1.0
Signaling By ERBB2 In Cancer R-HSA-1227990,19269,24,99,0,0.12330686595049042,1.0,1.0
Signaling By ERBB4 R-HSA-1236394,19269,55,99,0,0.2825782344698739,1.0,1.0
Signaling By Erythropoietin R-HSA-9006335,19269,24,99,0,0.12330686595049042,1.0,1.0
Signaling By FGFR R-HSA-190236,19269,82,99,0,0.4212984586641756,1.0,1.0
Signaling By FGFR In Disease R-HSA-1226099,19269,57,99,0,0.2928538066324148,1.0,1.0
Signaling By FGFR1 R-HSA-5654736,19269,47,99,0,0.24147594581971044,1.0,1.0
Signaling By FGFR1 In Disease R-HSA-5655302,19269,33,99,0,0.16954694068192433,1.0,1.0
Signaling By FGFR2 IIIa TM R-HSA-8851708,19269,18,99,0,0.09248014946286781,1.0,1.0
Signaling By FGFR2 R-HSA-5654738,19269,69,99,0,0.35450723960765995,1.0,1.0
Signaling By FGFR2 In Disease R-HSA-5655253,19269,40,99,0,0.20551144325081738,1.0,1.0
Signaling By FGFR3 R-HSA-5654741,19269,37,99,0,0.19009808500700606,1.0,1.0
Signaling By FGFR3 In Disease R-HSA-5655332,19269,19,99,0,0.09761793554413825,1.0,1.0
Signaling By FGFR4 R-HSA-5654743,19269,38,99,0,0.1952358710882765,1.0,1.0
Signaling By FGFR4 In Disease R-HSA-5655291,19269,10,99,0,0.051377860812704346,1.0,1.0
Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648,19269,15,99,0,0.07706679121905652,1.0,1.0
Signaling By FLT3 Fusion Proteins R-HSA-9703465,19269,18,99,0,0.09248014946286781,1.0,1.0
Signaling By Hippo R-HSA-2028269,19269,17,99,0,0.08734236338159738,1.0,1.0
Signaling By Insulin Receptor R-HSA-74752,19269,74,99,0,0.3801961700140121,1.0,1.0
Signaling By KIT In Disease R-HSA-9669938,19269,19,99,0,0.09761793554413825,1.0,1.0
Signaling By LRP5 Mutants R-HSA-5339717,19269,6,99,0,0.030826716487622606,1.0,1.0
Signaling By Leptin R-HSA-2586552,19269,11,99,0,0.05651564689397477,1.0,1.0
Signaling By MAPK Mutants R-HSA-9652817,19269,6,99,0,0.030826716487622606,1.0,1.0
Signaling By MST1 R-HSA-8852405,19269,5,99,0,0.025688930406352173,1.0,1.0
Signaling By NODAL R-HSA-1181150,19269,19,99,0,0.09761793554413825,1.0,1.0
Signaling By NOTCH1 R-HSA-1980143,19269,67,99,0,0.3442316674451191,1.0,1.0
Signaling By NOTCH2 R-HSA-1980145,19269,29,99,0,0.1489957963568426,1.0,1.0
Signaling By NOTCH3 R-HSA-9012852,19269,46,99,0,0.23633815973844,1.0,1.0
Signaling By PDGF R-HSA-186797,19269,49,99,0,0.25175151798225126,1.0,1.0
Signaling By PDGFR In Disease R-HSA-9671555,19269,19,99,0,0.09761793554413825,1.0,1.0
Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770,19269,11,99,0,0.05651564689397477,1.0,1.0
Signaling By RAF1 Mutants R-HSA-9656223,19269,36,99,0,0.18496029892573562,1.0,1.0
Signaling By RNF43 Mutants R-HSA-5340588,19269,7,99,0,0.03596450256889304,1.0,1.0
Signaling By SCF-KIT R-HSA-1433557,19269,41,99,0,0.2106492293320878,1.0,1.0
Signaling By TGF-beta Receptor Complex R-HSA-170834,19269,89,99,0,0.4572629612330687,1.0,1.0
Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351,19269,8,99,0,0.04110228865016348,1.0,1.0
Signaling By TGFB Family Members R-HSA-9006936,19269,116,99,0,0.5959831854273704,1.0,1.0
Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,19269,50,99,0,0.25688930406352173,1.0,1.0
Signaling By VEGF R-HSA-194138,19269,98,99,0,0.5035030359645025,1.0,1.0
Signaling By WNT In Cancer R-HSA-4791275,19269,31,99,0,0.15927136851938345,1.0,1.0
Signaling By Activated Point Mutants Of FGFR1 R-HSA-1839122,19269,10,99,0,0.051377860812704346,1.0,1.0
Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117,19269,15,99,0,0.07706679121905652,1.0,1.0
Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,19269,31,99,0,0.15927136851938345,1.0,1.0
Signaling By Membrane-Tethered Fusions Of PDGFRA Or PDGFRB R-HSA-9673768,19269,5,99,0,0.025688930406352173,1.0,1.0
Signaling To ERKs R-HSA-187687,19269,33,99,0,0.16954694068192433,1.0,1.0
Signaling To RAS R-HSA-167044,19269,19,99,0,0.09761793554413825,1.0,1.0
Signaling To P38 Via RIT And RIN R-HSA-187706,19269,5,99,0,0.025688930406352173,1.0,1.0
Small Interfering RNA (siRNA) Biogenesis R-HSA-426486,19269,5,99,0,0.025688930406352173,1.0,1.0
Smooth Muscle Contraction R-HSA-445355,19269,40,99,0,0.20551144325081738,1.0,1.0
Sodium-coupled Phosphate Cotransporters R-HSA-427652,19269,5,99,0,0.025688930406352173,1.0,1.0
"Sodium-coupled Sulphate, Di- And Tri-Carboxylate Transporters R-HSA-433137",19269,5,99,0,0.025688930406352173,1.0,1.0
Sodium/Calcium Exchangers R-HSA-425561,19269,9,99,0,0.046240074731433906,1.0,1.0
Sodium/Proton Exchangers R-HSA-425986,19269,7,99,0,0.03596450256889304,1.0,1.0
Sperm Motility And Taxes R-HSA-1300642,19269,8,99,0,0.04110228865016348,1.0,1.0
Spry Regulation Of FGF Signaling R-HSA-1295596,19269,16,99,0,0.08220457730032696,1.0,1.0
Stimuli-sensing Channels R-HSA-2672351,19269,83,99,0,0.42643624474544606,1.0,1.0
Striated Muscle Contraction R-HSA-390522,19269,32,99,0,0.16440915460065392,1.0,1.0
Sulfide Oxidation To Sulfate R-HSA-1614517,19269,4,99,0,0.02055114432508174,1.0,1.0
Sulfur Amino Acid Metabolism R-HSA-1614635,19269,24,99,0,0.12330686595049042,1.0,1.0
Suppression Of Apoptosis R-HSA-9635465,19269,6,99,0,0.030826716487622606,1.0,1.0
Suppression Of Phagosomal Maturation R-HSA-9637687,19269,13,99,0,0.06679121905651564,1.0,1.0
Surfactant Metabolism R-HSA-5683826,19269,23,99,0,0.11816907986922,1.0,1.0
Synaptic Adhesion-Like Molecules R-HSA-8849932,19269,20,99,0,0.10275572162540869,1.0,1.0
Syndecan Interactions R-HSA-3000170,19269,18,99,0,0.09248014946286781,1.0,1.0
Synthesis Of (16-20)-Hydroxyeicosatetraenoic Acids (HETE) R-HSA-2142816,19269,8,99,0,0.04110228865016348,1.0,1.0
Synthesis Of 12-Eicosatetraenoic Acid Derivatives R-HSA-2142712,19269,7,99,0,0.03596450256889304,1.0,1.0
Synthesis Of 15-Eicosatetraenoic Acid Derivatives R-HSA-2142770,19269,6,99,0,0.030826716487622606,1.0,1.0
Synthesis Of 5-Eicosatetraenoic Acids R-HSA-2142688,19269,9,99,0,0.046240074731433906,1.0,1.0
Synthesis Of Dolichyl-phosphate R-HSA-446199,19269,6,99,0,0.030826716487622606,1.0,1.0
Synthesis Of GDP-mannose R-HSA-446205,19269,5,99,0,0.025688930406352173,1.0,1.0
"Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183",19269,13,99,0,0.06679121905651564,1.0,1.0
Synthesis Of IP3 And IP4 In Cytosol R-HSA-1855204,19269,25,99,0,0.12844465203176086,1.0,1.0
Synthesis Of Ketone Bodies R-HSA-77111,19269,8,99,0,0.04110228865016348,1.0,1.0
Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,19269,19,99,0,0.09761793554413825,1.0,1.0
Synthesis Of Lipoxins (LX) R-HSA-2142700,19269,6,99,0,0.030826716487622606,1.0,1.0
Synthesis Of PA R-HSA-1483166,19269,34,99,0,0.17468472676319477,1.0,1.0
Synthesis Of PC R-HSA-1483191,19269,26,99,0,0.13358243811303128,1.0,1.0
Synthesis Of PE R-HSA-1483213,19269,11,99,0,0.05651564689397477,1.0,1.0
Synthesis Of PG R-HSA-1483148,19269,8,99,0,0.04110228865016348,1.0,1.0
Synthesis Of PI R-HSA-1483226,19269,5,99,0,0.025688930406352173,1.0,1.0
Synthesis Of PIPs At ER Membrane R-HSA-1483248,19269,5,99,0,0.025688930406352173,1.0,1.0
Synthesis Of PIPs At Golgi Membrane R-HSA-1660514,19269,16,99,0,0.08220457730032696,1.0,1.0
Synthesis Of PIPs At Early Endosome Membrane R-HSA-1660516,19269,15,99,0,0.07706679121905652,1.0,1.0
Synthesis Of PIPs At Late Endosome Membrane R-HSA-1660517,19269,10,99,0,0.051377860812704346,1.0,1.0
Synthesis Of Prostaglandins (PG) And Thromboxanes (TX) R-HSA-2162123,19269,14,99,0,0.07192900513778608,1.0,1.0
Synthesis Of UDP-N-acetyl-glucosamine R-HSA-446210,19269,7,99,0,0.03596450256889304,1.0,1.0
Synthesis Of Bile Acids And Bile Salts Via 24-Hydroxycholesterol R-HSA-193775,19269,14,99,0,0.07192900513778608,1.0,1.0
Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807,19269,15,99,0,0.07706679121905652,1.0,1.0
Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol R-HSA-193368,19269,24,99,0,0.12330686595049042,1.0,1.0
Synthesis Of diphthamide-EEF2 R-HSA-5358493,19269,6,99,0,0.030826716487622606,1.0,1.0
Synthesis Of Epoxy (EET) And Dihydroxyeicosatrienoic Acids (DHET) R-HSA-2142670,19269,8,99,0,0.04110228865016348,1.0,1.0
Synthesis Of Pyrophosphates In Cytosol R-HSA-1855167,19269,6,99,0,0.030826716487622606,1.0,1.0
Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876,19269,19,99,0,0.09761793554413825,1.0,1.0
Synthesis Of Wybutosine At G37 Of tRNA(Phe) R-HSA-6782861,19269,5,99,0,0.025688930406352173,1.0,1.0
"Synthesis, Secretion, And Deacylation Of Ghrelin R-HSA-422085",19269,19,99,0,0.09761793554413825,1.0,1.0
TBC/RABGAPs R-HSA-8854214,19269,40,99,0,0.20551144325081738,1.0,1.0
TFAP2 (AP-2) Family Regulates Transcription Of Cell Cycle Factors R-HSA-8866911,19269,5,99,0,0.025688930406352173,1.0,1.0
TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910,19269,12,99,0,0.06165343297524521,1.0,1.0
TFAP2A Acts As A Transcriptional Repressor During Retinoic Acid Induced Cell Differentiation R-HSA-8869496,19269,5,99,0,0.025688930406352173,1.0,1.0
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,19269,44,99,0,0.2260625875758991,1.0,1.0
TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791,19269,16,99,0,0.08220457730032696,1.0,1.0
"TICAM1,TRAF6-dependent Induction Of TAK1 Complex R-HSA-9014325",19269,8,99,0,0.04110228865016348,1.0,1.0
TICAM1-dependent Activation Of IRF3/IRF7 R-HSA-9013973,19269,12,99,0,0.06165343297524521,1.0,1.0
TLR3-mediated TICAM1-dependent Programmed Cell Death R-HSA-9013957,19269,6,99,0,0.030826716487622606,1.0,1.0
TNF Receptor Superfamily (TNFSF) Members Mediating Non-Canonical NF-kB Pathway R-HSA-5676594,19269,16,99,0,0.08220457730032696,1.0,1.0
TNFR1-induced Proapoptotic Signaling R-HSA-5357786,19269,13,99,0,0.06679121905651564,1.0,1.0
TNFR1-mediated Ceramide Production R-HSA-5626978,19269,5,99,0,0.025688930406352173,1.0,1.0
TNFs Bind Their Physiological Receptors R-HSA-5669034,19269,26,99,0,0.13358243811303128,1.0,1.0
TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207,19269,11,99,0,0.05651564689397477,1.0,1.0
TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,19269,51,99,0,0.26202709014479214,1.0,1.0
TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211,19269,12,99,0,0.06165343297524521,1.0,1.0
TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116,19269,14,99,0,0.07192900513778608,1.0,1.0
TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115,19269,18,99,0,0.09248014946286781,1.0,1.0
TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205,19269,14,99,0,0.07192900513778608,1.0,1.0
TRAF3-dependent IRF Activation Pathway R-HSA-918233,19269,13,99,0,0.06679121905651564,1.0,1.0
TRAF6 Mediated IRF7 Activation R-HSA-933541,19269,15,99,0,0.07706679121905652,1.0,1.0
TRAF6 Mediated IRF7 Activation In TLR7/8 Or 9 Signaling R-HSA-975110,19269,7,99,0,0.03596450256889304,1.0,1.0
TRAF6-mediated Induction Of TAK1 Complex Within TLR4 Complex R-HSA-937072,19269,13,99,0,0.06679121905651564,1.0,1.0
TRAIL Signaling R-HSA-75158,19269,8,99,0,0.04110228865016348,1.0,1.0
TRIF-mediated Programmed Cell Death R-HSA-2562578,19269,9,99,0,0.046240074731433906,1.0,1.0
TRP Channels R-HSA-3295583,19269,23,99,0,0.11816907986922,1.0,1.0
TYSND1 Cleaves Peroxisomal Proteins R-HSA-9033500,19269,7,99,0,0.03596450256889304,1.0,1.0
Tachykinin Receptors Bind Tachykinins R-HSA-380095,19269,5,99,0,0.025688930406352173,1.0,1.0
Tandem Pore Domain Potassium Channels R-HSA-1296346,19269,12,99,0,0.06165343297524521,1.0,1.0
Telomere C-strand Synthesis Initiation R-HSA-174430,19269,9,99,0,0.046240074731433906,1.0,1.0
Telomere Extension By Telomerase R-HSA-171319,19269,21,99,0,0.10789350770667912,1.0,1.0
Terminal Pathway Of Complement R-HSA-166665,19269,7,99,0,0.03596450256889304,1.0,1.0
Termination Of O-glycan Biosynthesis R-HSA-977068,19269,22,99,0,0.11303129378794954,1.0,1.0
Termination Of Translesion DNA Synthesis R-HSA-5656169,19269,31,99,0,0.15927136851938345,1.0,1.0
"Tetrahydrobiopterin (BH4) Synthesis, Recycling, Salvage And Regulation R-HSA-1474151",19269,10,99,0,0.051377860812704346,1.0,1.0
NLRP3 Inflammasome R-HSA-844456,19269,16,99,0,0.08220457730032696,1.0,1.0
Activation Of Arylsulfatases R-HSA-1663150,19269,8,99,0,0.04110228865016348,1.0,1.0
Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517,19269,127,99,0,0.6524988323213451,1.0,1.0
Fatty Acid Cycling Model R-HSA-167826,19269,4,99,0,0.02055114432508174,1.0,1.0
Phototransduction Cascade R-HSA-2514856,19269,28,99,0,0.14385801027557216,1.0,1.0
Retinoid Cycle In Cones (Daylight Vision) R-HSA-2187335,19269,4,99,0,0.02055114432508174,1.0,1.0
Role Of Nef In HIV-1 Replication And Disease Pathogenesis R-HSA-164952,19269,26,99,0,0.13358243811303128,1.0,1.0
Thyroxine Biosynthesis R-HSA-209968,19269,10,99,0,0.051377860812704346,1.0,1.0
Tie2 Signaling R-HSA-210993,19269,17,99,0,0.08734236338159738,1.0,1.0
Tight Junction Interactions R-HSA-420029,19269,27,99,0,0.13872022419430174,1.0,1.0
Toxicity Of Botulinum Toxin Type D (botD) R-HSA-5250955,19269,5,99,0,0.025688930406352173,1.0,1.0
Toxicity Of Botulinum Toxin Type F (botF) R-HSA-5250981,19269,5,99,0,0.025688930406352173,1.0,1.0
Trafficking And Processing Of Endosomal TLR R-HSA-1679131,19269,9,99,0,0.046240074731433906,1.0,1.0
Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,19269,15,99,0,0.07706679121905652,1.0,1.0
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277,19269,19,99,0,0.09761793554413825,1.0,1.0
Transcription Of E2F Targets Under Negative Control By P107 (RBL1) And P130 (RBL2) In Complex With HDAC1 R-HSA-1362300,19269,16,99,0,0.08220457730032696,1.0,1.0
Transcription Of HIV Genome R-HSA-167172,19269,57,99,0,0.2928538066324148,1.0,1.0
Transcriptional Regulation By E2F6 R-HSA-8953750,19269,31,99,0,0.15927136851938345,1.0,1.0
Transcriptional Regulation By MECP2 R-HSA-8986944,19269,52,99,0,0.26716487622606255,1.0,1.0
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,19269,49,99,0,0.25175151798225126,1.0,1.0
Transcriptional Regulation By Small RNAs R-HSA-5578749,19269,41,99,0,0.2106492293320878,1.0,1.0
Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260,19269,34,99,0,0.17468472676319477,1.0,1.0
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,19269,29,99,0,0.1489957963568426,1.0,1.0
Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,19269,27,99,0,0.13872022419430174,1.0,1.0
Transcriptional Regulation Of Testis Differentiation R-HSA-9690406,19269,12,99,0,0.06165343297524521,1.0,1.0
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,19269,79,99,0,0.4058851004203643,1.0,1.0
Transferrin Endocytosis And Recycling R-HSA-917977,19269,30,99,0,0.15413358243811304,1.0,1.0
Translation Of Replicase And Assembly Of Replication Transcription Complex R-HSA-9679504,19269,11,99,0,0.05651564689397477,1.0,1.0
Translation Of Structural Proteins R-HSA-9683701,19269,30,99,0,0.15413358243811304,1.0,1.0
Translesion Synthesis By POLH R-HSA-110320,19269,17,99,0,0.08734236338159738,1.0,1.0
Translesion Synthesis By POLI R-HSA-5656121,19269,17,99,0,0.08734236338159738,1.0,1.0
Translesion Synthesis By POLK R-HSA-5655862,19269,17,99,0,0.08734236338159738,1.0,1.0
Translesion Synthesis By REV1 R-HSA-110312,19269,16,99,0,0.08220457730032696,1.0,1.0
Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313,19269,36,99,0,0.18496029892573562,1.0,1.0
Translocation Of SLC2A4 (GLUT4) To Plasma Membrane R-HSA-1445148,19269,50,99,0,0.25688930406352173,1.0,1.0
Translocation Of ZAP-70 To Immunological Synapse R-HSA-202430,19269,14,99,0,0.07192900513778608,1.0,1.0
Transport And Synthesis Of PAPS R-HSA-174362,19269,6,99,0,0.030826716487622606,1.0,1.0
Transport Of Mature mRNA Derived From An Intron-Containing Transcript R-HSA-159236,19269,52,99,0,0.26716487622606255,1.0,1.0
Transport Of RCbl Within Body R-HSA-9758890,19269,8,99,0,0.04110228865016348,1.0,1.0
Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271,19269,30,99,0,0.15413358243811304,1.0,1.0
"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",19269,84,99,0,0.43157403082671647,1.0,1.0
Transport Of Fatty Acids R-HSA-804914,19269,7,99,0,0.03596450256889304,1.0,1.0
Transport Of Gamma-Carboxylated Protein Precursors From Endoplasmic Reticulum To Golgi Apparatus R-HSA-159763,19269,7,99,0,0.03596450256889304,1.0,1.0
Transport Of Nucleosides And Free Purine And Pyrimidine Bases Across Plasma Membrane R-HSA-83936,19269,10,99,0,0.051377860812704346,1.0,1.0
Transport Of Nucleotide Sugars R-HSA-727802,19269,8,99,0,0.04110228865016348,1.0,1.0
Transport Of Organic Anions R-HSA-879518,19269,10,99,0,0.051377860812704346,1.0,1.0
"Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397",19269,37,99,0,0.19009808500700606,1.0,1.0
Triglyceride Biosynthesis R-HSA-75109,19269,11,99,0,0.05651564689397477,1.0,1.0
Triglyceride Catabolism R-HSA-163560,19269,21,99,0,0.10789350770667912,1.0,1.0
Triglyceride Metabolism R-HSA-8979227,19269,32,99,0,0.16440915460065392,1.0,1.0
"Tristetraprolin (TTP, ZFP36) Binds And Destabilizes mRNA R-HSA-450513",19269,17,99,0,0.08734236338159738,1.0,1.0
Tryptophan Catabolism R-HSA-71240,19269,12,99,0,0.06165343297524521,1.0,1.0
Type I Hemidesmosome Assembly R-HSA-446107,19269,8,99,0,0.04110228865016348,1.0,1.0
Tyrosine Catabolism R-HSA-8963684,19269,4,99,0,0.02055114432508174,1.0,1.0
Ubiquinol Biosynthesis R-HSA-2142789,19269,8,99,0,0.04110228865016348,1.0,1.0
"Unblocking Of NMDA Receptors, Glutamate Binding And Activation R-HSA-438066",19269,20,99,0,0.10275572162540869,1.0,1.0
Unfolded Protein Response (UPR) R-HSA-381119,19269,81,99,0,0.4161606725829052,1.0,1.0
Unwinding Of DNA R-HSA-176974,19269,10,99,0,0.051377860812704346,1.0,1.0
Uptake And Actions Of Bacterial Toxins R-HSA-5339562,19269,29,99,0,0.1489957963568426,1.0,1.0
Uptake And Function Of Anthrax Toxins R-HSA-5210891,19269,11,99,0,0.05651564689397477,1.0,1.0
Uptake And Function Of Diphtheria Toxin R-HSA-5336415,19269,6,99,0,0.030826716487622606,1.0,1.0
Uptake Of Dietary Cobalamins Into Enterocytes R-HSA-9758881,19269,8,99,0,0.04110228865016348,1.0,1.0
Urea Cycle R-HSA-70635,19269,9,99,0,0.046240074731433906,1.0,1.0
VEGF Binds To VEGFR Leading To Receptor Dimerization R-HSA-195399,19269,7,99,0,0.03596450256889304,1.0,1.0
VEGFA-VEGFR2 Pathway R-HSA-4420097,19269,90,99,0,0.46240074731433906,1.0,1.0
VEGFR2 Mediated Cell Proliferation R-HSA-5218921,19269,18,99,0,0.09248014946286781,1.0,1.0
VEGFR2 Mediated Vascular Permeability R-HSA-5218920,19269,27,99,0,0.13872022419430174,1.0,1.0
VLDL Clearance R-HSA-8964046,19269,4,99,0,0.02055114432508174,1.0,1.0
VLDLR Internalisation And Degradation R-HSA-8866427,19269,16,99,0,0.08220457730032696,1.0,1.0
Vasopressin-like Receptors R-HSA-388479,19269,5,99,0,0.025688930406352173,1.0,1.0
Viral Messenger RNA Synthesis R-HSA-168325,19269,42,99,0,0.21578701541335824,1.0,1.0
Viral mRNA Translation R-HSA-192823,19269,82,99,0,0.4212984586641756,1.0,1.0
Virus Assembly And Release R-HSA-168268,19269,4,99,0,0.02055114432508174,1.0,1.0
Vitamin B1 (Thiamin) Metabolism R-HSA-196819,19269,5,99,0,0.025688930406352173,1.0,1.0
